Order_ID,Order_Date,Day_Name,Order_Time,City,Store,Customer_ID,Customer_Type,Gender,Age,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Employee,Channel,Revenue
ORD501875,2026-06-17,Wednesday,13:20,Ankara,Çankaya,CUST10320,Returning,Female,37.0,Spor,Dambıl Seti,2,1899,0,Wallet,EMP_17,Web,3798.0
ORD501876,2026-06-03,Wednesday,14:05,Antalya,Muratpaşa,CUST11281,Returning,Male,43.0,Kozmetik,Şampuan,2,319,5,Wallet,EMP_20,Web,606.1
ORD501877,2026-06-24,Wednesday,13:10,Adana,Seyhan,CUST10396,Returning,Male,34.0,Elektronik,Bluetooth Kulaklık,1,1299,5,Card,EMP_19,Mobile,1234.05
ORD501878,2026-06-21,Sunday,17:15,Bursa,Nilüfer,CUST10530,New,Female,39.0,Ev,Masa Lambası,5,899,0,Card,EMP_09,Web,4495.0
ORD501879,2026-06-14,Sunday,15:30,Ankara,Çankaya,CUST11801,Returning,Male,57.0,Ofis,Ajanda,2,319,5,Wallet,EMP_21,Mobile,606.1
ORD501880,2026-06-11,Thursday,21:45,İstanbul,Kadıköy,CUST10619,New,Female,54.0,Elektronik,Akıllı Saat,2,3499,10,Card,EMP_18,Mobile,6298.2
ORD501881,2026-06-30,Tuesday,16:15,İstanbul,Şişli,CUST10271,Returning,Female,28.0,Spor,Dambıl Seti,3,1899,15,Card,EMP_03,Mobile,4842.45
ORD501882,2026-06-15,Monday,18:30,Gaziantep,Şehitkamil,CUST11520,Returning,Female,31.0,Spor,Dambıl Seti,1,1899,10,PayPal,EMP_07,Mobile,1709.1
ORD501883,2026-06-24,Wednesday,20:55,Gaziantep,Şehitkamil,CUST10285,New,Male,29.0,Elektronik,Akıllı Saat,1,3499,5,Card,EMP_16,Web,3324.05
ORD501884,2026-06-27,Saturday,20:50,Antalya,Muratpaşa,CUST10426,Returning,Female,32.0,Kozmetik,Yüz Temizleyici,2,429,0,Bank Transfer,EMP_29,Mobile,858.0
ORD501885,2026-06-25,Thursday,18:25,Gaziantep,Şehitkamil,CUST11238,Returning,Female,56.0,Ofis,Masa Düzenleyici,1,399,0,Card,EMP_26,Mobile,399.0
ORD501886,2026-06-23,Tuesday,15:05,Konya,Selçuklu,CUST10620,New,Female,52.0,Ofis,Defter,1,179,15,Bank Transfer,EMP_01,Web,152.15
ORD501887,2026-06-30,Tuesday,15:25,Ankara,Yenimahalle,CUST11463,Returning,Female,30.0,Spor,Dambıl Seti,5,1899,10,Bank Transfer,EMP_22,Mobile,8545.5
ORD501888,2026-06-08,Monday,14:25,Ankara,Yenimahalle,CUST11762,Returning,Male,55.0,Kozmetik,Serum,2,899,15,Bank Transfer,EMP_14,Mobile,1528.3
ORD501889,2026-06-17,Wednesday,21:20,Antalya,Muratpaşa,CUST11507,Returning,Female,42.0,Ev,Termos,2,549,10,Wallet,EMP_12,Mobile,988.2
ORD501890,2026-06-20,Saturday,16:45,Ankara,Yenimahalle,CUST11477,Returning,Female,62.0,Ofis,Defter,5,179,0,Card,EMP_22,Mobile,895.0
ORD501891,2026-06-07,Sunday,19:00,Eskişehir,Odunpazarı,CUST11378,New,Female,39.0,Kozmetik,Güneş Kremi,2,599,10,Bank Transfer,EMP_04,Web,1078.2
ORD501892,2026-06-30,Tuesday,18:05,İstanbul,Şişli,CUST11474,Returning,Female,31.0,Elektronik,Powerbank,1,899,10,Bank Transfer,EMP_16,Web,809.1
ORD501893,2026-06-28,Sunday,16:45,İstanbul,Kadıköy,CUST11824,Returning,Female,19.0,Spor,Suluk,1,249,0,Card,EMP_11,Mobile,249.0
ORD501894,2026-06-29,Monday,17:15,Konya,Selçuklu,CUST10798,New,Female,44.0,Spor,Dambıl Seti,2,1899,0,Bank Transfer,EMP_05,Mobile,3798.0
ORD501895,2026-06-14,Sunday,14:10,İstanbul,Kadıköy,CUST11521,New,Male,20.0,Kozmetik,Şampuan,2,319,0,PayPal,EMP_01,Web,638.0
ORD501896,2026-06-17,Wednesday,14:10,İzmir,Bornova,CUST11784,Returning,Female,46.0,Kitap,Veri Analizi 101,2,549,5,Bank Transfer,EMP_27,Mobile,1043.1
ORD501897,2026-06-17,Wednesday,16:40,Kocaeli,İzmit,CUST11175,Returning,Male,61.0,Spor,Suluk,1,249,0,Wallet,EMP_22,Mobile,249.0
ORD501898,2026-06-08,Monday,10:10,İzmir,Bornova,CUST10775,New,Female,34.0,Elektronik,Laptop Standı,1,999,10,Wallet,EMP_26,Web,899.1
ORD501899,2026-06-09,Tuesday,17:20,İstanbul,Kadıköy,CUST10858,New,Male,23.0,Elektronik,Laptop Standı,3,999,10,Bank Transfer,EMP_17,Mobile,2697.3
ORD501900,2026-06-14,Sunday,17:10,Kocaeli,İzmit,CUST11899,New,Female,24.0,Spor,Pilates Bandı,3,349,0,PayPal,EMP_07,Mobile,1047.0
ORD501901,2026-06-13,Saturday,10:40,İstanbul,Şişli,CUST11500,Returning,Male,30.0,Ev,Masa Lambası,1,899,15,Unknown,EMP_01,Mobile,764.15
ORD501902,2026-06-09,Tuesday,21:05,Kocaeli,İzmit,CUST11315,Returning,Female,34.0,Ev,French Press,1,649,20,Wallet,EMP_26,Mobile,519.2
ORD501903,2026-06-26,Friday,14:00,Ankara,Yenimahalle,CUST10309,Returning,Male,42.0,Spor,Pilates Bandı,1,349,0,PayPal,EMP_16,Web,349.0
ORD501904,2026-06-22,Monday,15:15,İstanbul,Kadıköy,CUST10939,Returning,Male,51.0,Spor,Koşu Çantası,1,499,0,PayPal,EMP_29,Mobile,499.0
ORD501905,2026-06-21,Sunday,13:55,Gaziantep,Şehitkamil,CUST11195,New,Female,30.0,Kitap,Veri Analizi 101,2,549,5,PayPal,EMP_24,Mobile,1043.1
ORD501906,2026-06-12,Friday,20:05,İstanbul,Bakırköy,CUST10960,Returning,Male,32.0,Ofis,Kalem Seti,1,229,10,Wallet,EMP_13,Mobile,206.1
ORD501907,2026-06-24,Wednesday,15:50,Eskişehir,Odunpazarı,CUST10900,New,Female,42.0,Spor,Suluk,3,249,5,Bank Transfer,EMP_12,Mobile,709.65
ORD501908,2026-06-15,Monday,20:50,İzmir,Karşıyaka,CUST11065,New,Male,56.0,Kozmetik,Şampuan,2,319,15,Card,EMP_02,Web,542.3
ORD501909,2026-06-28,Sunday,17:20,Ankara,Çankaya,CUST11386,Returning,Male,63.0,Kitap,Veri Analizi 101,2,549,5,PayPal,EMP_13,Web,1043.1
ORD501910,2026-06-06,Saturday,21:30,Ankara,Çankaya,CUST10300,New,Male,49.0,Spor,Dambıl Seti,4,1899,0,PayPal,EMP_26,Web,7596.0
ORD501911,2026-06-11,Thursday,17:20,İstanbul,Kadıköy,CUST11109,Returning,Male,39.0,Spor,Yoga Matı,1,699,0,Wallet,EMP_29,Web,699.0
ORD501912,2026-06-05,Friday,13:45,İzmir,Karşıyaka,CUST11536,New,Female,37.0,Kitap,Finans,1,459,5,PayPal,EMP_01,Mobile,436.05
ORD501913,2026-06-01,Monday,21:50,Konya,Selçuklu,CUST10253,Returning,Female,22.0,Ofis,Ajanda,2,319,10,Wallet,EMP_27,Mobile,574.2
ORD501914,2026-06-24,Wednesday,14:50,Adana,Seyhan,CUST10348,Returning,Female,31.0,Kozmetik,Parfüm,1,1799,5,Bank Transfer,EMP_02,Web,1709.05
ORD501915,2026-06-28,Sunday,16:20,İstanbul,Kadıköy,CUST11785,New,Male,30.0,Ev,Blender,2,2199,5,Bank Transfer,EMP_03,Web,4178.1
ORD501916,2026-06-21,Sunday,19:50,Bursa,Nilüfer,CUST11958,New,Female,65.0,Ev,Saklama Kabı,1,299,0,Bank Transfer,EMP_01,Mobile,299.0
ORD501917,2026-06-09,Tuesday,16:10,İstanbul,Bakırköy,CUST10397,New,Female,42.0,Elektronik,Akıllı Saat,2,3499,0,Wallet,EMP_01,Web,6998.0
ORD501918,2026-06-25,Thursday,10:20,Kocaeli,İzmit,CUST10071,Returning,Female,32.0,Kozmetik,Güneş Kremi,1,599,0,Bank Transfer,EMP_03,Mobile,599.0
ORD501919,2026-06-15,Monday,20:15,Eskişehir,Odunpazarı,CUST11852,New,Female,64.0,Ofis,Masa Düzenleyici,1,399,0,PayPal,EMP_05,Web,399.0
ORD501920,2026-06-08,Monday,16:35,İstanbul,Kadıköy,CUST10468,New,Female,33.0,Elektronik,Powerbank,1,899,5,Card,EMP_19,Mobile,854.05
ORD501921,2026-06-02,Tuesday,18:55,İstanbul,Şişli,CUST11424,Returning,Male,30.0,Ev,French Press,1,649,5,Card,EMP_19,Mobile,616.55
ORD501922,2026-06-22,Monday,19:10,Bursa,Nilüfer,CUST10956,New,Female,37.0,Kozmetik,Serum,1,899,0,PayPal,EMP_15,Mobile,899.0
ORD501923,2026-06-14,Sunday,17:25,Bursa,Nilüfer,CUST10531,Returning,Male,25.0,Spor,Suluk,2,249,10,Wallet,EMP_02,Web,448.2
ORD501924,2026-06-13,Saturday,18:30,İstanbul,Bakırköy,CUST10608,New,Female,21.0,Spor,Pilates Bandı,3,349,0,Bank Transfer,EMP_27,Mobile,1047.0
ORD501925,2026-06-06,Saturday,18:05,Konya,Selçuklu,CUST10318,New,Male,32.0,Elektronik,Powerbank,2,899,10,Bank Transfer,EMP_09,Web,1618.2
ORD501926,2026-06-21,Sunday,14:05,Gaziantep,Şehitkamil,CUST10067,New,Male,32.0,Ev,Saklama Kabı,2,299,0,Bank Transfer,EMP_04,Web,598.0
ORD501927,2026-06-20,Saturday,18:15,Bursa,Nilüfer,CUST11432,New,Male,58.0,Ev,Termos,1,549,10,Bank Transfer,EMP_29,Mobile,494.1
ORD501928,2026-06-19,Friday,17:40,İstanbul,Kadıköy,CUST11647,Returning,Male,43.0,Ofis,Ajanda,1,319,0,PayPal,EMP_28,Mobile,319.0
ORD501929,2026-06-04,Thursday,11:55,Konya,Selçuklu,CUST10293,New,Male,49.0,Ev,Blender,3,2199,0,PayPal,EMP_19,Mobile,6597.0
ORD501930,2026-06-27,Saturday,20:20,Eskişehir,Odunpazarı,CUST11236,Returning,Male,28.0,Kozmetik,Parfüm,1,1799,10,PayPal,EMP_06,Web,1619.1
ORD501931,2026-06-26,Friday,20:00,Ankara,Çankaya,CUST10847,New,Female,44.0,Kozmetik,Yüz Temizleyici,2,429,0,Card,EMP_10,Mobile,858.0
ORD501932,2026-06-23,Tuesday,15:55,İstanbul,Kadıköy,CUST10579,New,Female,62.0,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_23,Web,3499.0
ORD501933,2026-06-08,Monday,19:20,Kocaeli,İzmit,CUST11760,Returning,Male,50.0,Ofis,Kalem Seti,1,229,15,PayPal,EMP_09,Mobile,194.65
ORD501934,2026-06-15,Monday,20:25,İstanbul,Bakırköy,CUST10868,Returning,Male,36.0,Ev,Masa Lambası,1,899,0,Card,EMP_03,Mobile,899.0
ORD501935,2026-06-24,Wednesday,18:45,Antalya,Muratpaşa,CUST10842,Returning,Female,41.0,Kitap,Roman,5,299,5,Wallet,EMP_20,Mobile,1420.25
ORD501936,2026-06-09,Tuesday,20:20,Ankara,Çankaya,CUST11493,New,Female,55.0,Spor,Yoga Matı,1,699,10,Wallet,EMP_23,Mobile,629.1
ORD501937,2026-06-24,Wednesday,19:40,Konya,Selçuklu,CUST11064,New,Male,59.0,Elektronik,Laptop Standı,1,999,0,Bank Transfer,EMP_30,Web,999.0
ORD501938,2026-06-13,Saturday,17:00,Bursa,Nilüfer,CUST11889,New,Male,25.0,Elektronik,Laptop Standı,2,999,10,PayPal,EMP_26,Mobile,1798.2
ORD501939,2026-06-30,Tuesday,14:35,Adana,Seyhan,CUST10849,New,Male,21.0,Spor,Dambıl Seti,1,1899,5,PayPal,EMP_16,Web,1804.05
ORD501940,2026-06-28,Sunday,19:20,Ankara,Yenimahalle,CUST10919,Returning,Female,18.0,Elektronik,Laptop Standı,5,999,0,Bank Transfer,EMP_11,Mobile,4995.0
ORD501941,2026-06-18,Thursday,17:30,Ankara,Yenimahalle,CUST10588,Returning,Female,56.0,Ev,French Press,1,649,0,Card,EMP_22,Mobile,649.0
ORD501942,2026-06-15,Monday,14:35,İstanbul,Kadıköy,CUST10697,New,Female,23.0,Kitap,Veri Analizi 101,1,549,0,Wallet,EMP_28,Web,549.0
ORD501943,2026-06-27,Saturday,12:25,Ankara,Çankaya,CUST11445,Returning,Male,26.0,Ofis,Monitör Yükseltici,2,1199,0,Wallet,EMP_19,Web,2398.0
ORD501944,2026-06-21,Sunday,20:10,İstanbul,Kadıköy,CUST10150,New,Male,21.0,Spor,Yoga Matı,2,699,10,Wallet,EMP_23,Mobile,1258.2
ORD501945,2026-06-26,Friday,12:25,İstanbul,Bakırköy,CUST10510,New,Female,28.0,Elektronik,Kablosuz Mouse,2,499,10,Wallet,EMP_17,Web,898.2
ORD501946,2026-06-03,Wednesday,19:15,Ankara,Çankaya,CUST11571,New,Male,65.0,Ofis,Ajanda,1,319,0,PayPal,EMP_19,Mobile,319.0
ORD501947,2026-06-08,Monday,12:15,İstanbul,Bakırköy,CUST10026,New,Male,36.0,Kitap,Kişisel Gelişim,2,349,0,Bank Transfer,EMP_13,Web,698.0
ORD501948,2026-06-08,Monday,18:25,Adana,Seyhan,CUST10145,New,Male,36.0,Ev,Masa Lambası,5,899,5,Card,EMP_26,Web,4270.25
ORD501949,2026-06-19,Friday,20:05,Bursa,Nilüfer,CUST10693,New,Female,55.0,Kozmetik,Güneş Kremi,1,599,5,PayPal,EMP_24,Web,569.05
ORD501950,2026-06-20,Saturday,20:15,Bursa,Nilüfer,CUST10797,Returning,Female,45.0,Elektronik,Powerbank,3,899,0,PayPal,EMP_16,Mobile,2697.0
ORD501951,2026-06-21,Sunday,17:20,Bursa,Nilüfer,CUST11038,Returning,Female,55.0,Kozmetik,Yüz Temizleyici,2,429,0,PayPal,EMP_26,Mobile,858.0
ORD501952,2026-06-18,Thursday,16:15,Kocaeli,İzmit,CUST11026,Returning,Female,59.0,Ev,Saklama Kabı,1,299,5,Bank Transfer,EMP_20,Mobile,284.05
ORD501953,2026-06-18,Thursday,16:30,Ankara,Yenimahalle,CUST10263,Returning,Female,39.0,Ev,Masa Lambası,1,899,5,Bank Transfer,EMP_24,Mobile,854.05
ORD501954,2026-06-12,Friday,19:35,İstanbul,Kadıköy,CUST11952,New,Female,63.0,Kitap,Finans,2,459,0,PayPal,EMP_18,Mobile,918.0
ORD501955,2026-06-10,Wednesday,16:50,Eskişehir,Odunpazarı,CUST11811,Returning,Male,38.0,Elektronik,Akıllı Saat,1,3499,10,PayPal,EMP_28,Mobile,3149.1
ORD501956,2026-06-15,Monday,18:55,İzmir,Bornova,CUST11444,Returning,Female,42.0,Kitap,Veri Analizi 101,1,549,5,PayPal,EMP_01,Mobile,521.55
ORD501957,2026-06-15,Monday,15:05,İzmir,Bornova,CUST10725,New,Male,32.0,Ev,Termos,2,549,5,Bank Transfer,EMP_07,Mobile,1043.1
ORD501958,2026-06-03,Wednesday,18:20,İstanbul,Kadıköy,CUST11518,Returning,Female,63.0,Kitap,Bilim,1,429,0,Card,EMP_26,Mobile,429.0
ORD501959,2026-06-16,Tuesday,13:00,İstanbul,Bakırköy,CUST10985,Returning,Female,45.0,Spor,Yoga Matı,1,699,0,PayPal,EMP_27,Mobile,699.0
ORD501960,2026-06-19,Friday,20:30,Antalya,Muratpaşa,CUST10847,New,Male,47.0,Kozmetik,Serum,3,899,15,Bank Transfer,EMP_20,Mobile,2292.45
ORD501961,2026-06-14,Sunday,13:45,İstanbul,Şişli,CUST10604,New,Male,64.0,Kozmetik,Yüz Temizleyici,4,429,0,Bank Transfer,EMP_19,Mobile,1716.0
ORD501962,2026-06-09,Tuesday,16:35,İzmir,Bornova,CUST10513,New,Female,53.0,Kitap,Bilim,1,429,0,PayPal,EMP_24,Mobile,429.0
ORD501963,2026-06-25,Thursday,15:15,Ankara,Yenimahalle,CUST10953,New,Male,33.0,Kitap,Veri Analizi 101,1,549,0,Wallet,EMP_09,Mobile,549.0
ORD501964,2026-06-17,Wednesday,18:55,İstanbul,Şişli,CUST11072,New,Male,60.0,Ofis,Masa Düzenleyici,2,399,10,PayPal,EMP_09,Web,718.2
ORD501965,2026-06-08,Monday,20:30,Kocaeli,İzmit,CUST10492,New,Female,65.0,Ofis,Masa Düzenleyici,3,399,0,Wallet,EMP_09,Mobile,1197.0
ORD501966,2026-06-30,Tuesday,16:20,Bursa,Nilüfer,CUST10184,Returning,Male,55.0,Spor,Dambıl Seti,2,1899,5,Wallet,EMP_14,Web,3608.1
ORD501967,2026-06-19,Friday,18:15,İstanbul,Kadıköy,CUST11986,Returning,Male,24.0,Ofis,Monitör Yükseltici,1,1199,0,Wallet,EMP_08,Web,1199.0
ORD501968,2026-06-05,Friday,09:40,Ankara,Çankaya,CUST10288,Returning,Male,55.0,Kitap,Roman,1,299,10,Wallet,EMP_03,Mobile,269.1
ORD501969,2026-06-06,Saturday,17:30,İstanbul,Şişli,CUST11068,New,Male,51.0,Elektronik,Laptop Standı,3,999,5,Wallet,EMP_14,Web,2847.15
ORD501970,2026-06-15,Monday,16:25,İzmir,Karşıyaka,CUST11880,New,Male,51.0,Ev,Blender,1,2199,0,Unknown,EMP_15,Mobile,2199.0
ORD501971,2026-06-26,Friday,16:05,İzmir,Bornova,CUST11164,New,Female,58.0,Ev,French Press,1,649,0,Bank Transfer,EMP_20,Mobile,649.0
ORD501972,2026-06-25,Thursday,17:00,İstanbul,Şişli,CUST10725,Returning,Male,53.0,Ev,Blender,1,2199,0,Wallet,EMP_23,Mobile,2199.0
ORD501973,2026-06-06,Saturday,10:00,Ankara,Çankaya,CUST10097,Returning,Male,35.0,Kozmetik,Parfüm,2,1799,0,PayPal,EMP_30,Web,3598.0
ORD501974,2026-06-17,Wednesday,13:30,Ankara,Yenimahalle,CUST11075,Returning,Female,50.0,Spor,Suluk,1,249,5,PayPal,EMP_02,Mobile,236.55
ORD501975,2026-06-14,Sunday,20:05,Antalya,Muratpaşa,CUST10392,Returning,Female,49.0,Ev,Termos,3,549,0,PayPal,EMP_29,Web,1647.0
ORD501976,2026-06-10,Wednesday,17:30,İzmir,Karşıyaka,CUST10431,New,Female,45.0,Elektronik,Laptop Standı,1,999,5,Card,EMP_20,Mobile,949.05
ORD501977,2026-06-02,Tuesday,17:45,Eskişehir,Odunpazarı,CUST11115,New,Female,26.0,Ev,Saklama Kabı,2,299,5,PayPal,EMP_17,Web,568.1
ORD501978,2026-06-22,Monday,14:05,Antalya,Muratpaşa,CUST10964,Returning,Male,41.0,Elektronik,Laptop Standı,1,999,0,PayPal,EMP_03,Web,999.0
ORD501979,2026-06-17,Wednesday,18:45,Eskişehir,Odunpazarı,CUST10274,Returning,Female,20.0,Spor,Yoga Matı,1,699,0,PayPal,EMP_17,Mobile,699.0
ORD501980,2026-06-10,Wednesday,18:25,Adana,Seyhan,CUST10540,New,Female,28.0,Kozmetik,Yüz Temizleyici,1,429,0,Bank Transfer,EMP_06,Mobile,429.0
ORD501981,2026-06-16,Tuesday,19:00,Ankara,Yenimahalle,CUST11180,New,Female,,Elektronik,Kablosuz Mouse,3,499,0,Card,EMP_20,Mobile,1497.0
ORD501982,2026-06-05,Friday,20:35,İstanbul,Şişli,CUST11696,New,Female,59.0,Elektronik,Powerbank,1,899,20,Card,EMP_09,Mobile,719.2
ORD501983,2026-06-12,Friday,15:10,Adana,Seyhan,CUST10198,New,Female,19.0,Kozmetik,Parfüm,4,1799,10,Card,EMP_30,Web,6476.4
ORD501984,2026-06-12,Friday,16:45,İstanbul,Kadıköy,CUST11573,New,Male,46.0,Elektronik,Powerbank,1,899,0,PayPal,EMP_29,Web,899.0
ORD501985,2026-06-25,Thursday,16:20,Antalya,Muratpaşa,CUST11513,New,Male,27.0,Kitap,Bilim,1,429,0,PayPal,EMP_21,Mobile,429.0
ORD501986,2026-06-04,Thursday,15:25,İstanbul,Bakırköy,CUST11917,New,Male,59.0,Elektronik,Kablosuz Mouse,1,499,0,Bank Transfer,EMP_22,Mobile,499.0
ORD501987,2026-06-08,Monday,20:50,Kocaeli,İzmit,CUST11825,Returning,Male,65.0,Ofis,Masa Düzenleyici,4,399,0,Bank Transfer,EMP_11,Mobile,1596.0
ORD501988,2026-06-14,Sunday,21:20,Ankara,Çankaya,CUST10504,Returning,Female,41.0,Elektronik,Laptop Standı,2,999,0,Wallet,EMP_29,Mobile,1998.0
ORD501989,2026-06-09,Tuesday,18:35,İstanbul,Şişli,CUST10223,Returning,Male,51.0,Spor,Suluk,1,249,20,Card,EMP_16,Web,199.2
ORD501990,2026-06-15,Monday,19:50,İzmir,Bornova,CUST11786,Returning,Male,49.0,Kitap,Veri Analizi 101,1,549,0,PayPal,EMP_16,Web,549.0
ORD501991,2026-06-21,Sunday,14:25,İstanbul,Şişli,CUST11972,Returning,Male,24.0,Ofis,Monitör Yükseltici,1,1199,10,Bank Transfer,EMP_14,Mobile,1079.1
ORD501992,2026-06-20,Saturday,18:25,Eskişehir,Odunpazarı,CUST11598,Returning,Male,37.0,Kitap,Kişisel Gelişim,2,349,0,Wallet,EMP_20,Mobile,698.0
ORD501993,2026-06-24,Wednesday,19:20,Gaziantep,Şehitkamil,CUST11857,Returning,Female,23.0,Kozmetik,Yüz Temizleyici,1,429,10,Bank Transfer,EMP_08,Mobile,386.1
ORD501994,2026-06-24,Wednesday,11:45,Konya,Selçuklu,CUST10296,New,Female,40.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_14,Web,1299.0
ORD501995,2026-06-19,Friday,12:30,Ankara,Çankaya,CUST11295,Returning,Male,40.0,Ofis,Ajanda,1,319,15,PayPal,EMP_16,Web,271.15
ORD501996,2026-06-06,Saturday,19:45,Antalya,Muratpaşa,CUST10804,Returning,Male,29.0,Ofis,Monitör Yükseltici,2,1199,0,Wallet,EMP_25,Mobile,2398.0
ORD501997,2026-06-14,Sunday,15:50,İzmir,Karşıyaka,CUST11420,Returning,Female,56.0,Spor,Koşu Çantası,2,499,5,Wallet,EMP_16,Mobile,948.1
ORD501998,2026-06-25,Thursday,12:05,İstanbul,Kadıköy,CUST10323,Returning,Male,39.0,Elektronik,Kablosuz Mouse,1,499,0,Bank Transfer,EMP_04,Mobile,499.0
ORD501999,2026-06-10,Wednesday,16:20,İstanbul,Bakırköy,CUST11810,Returning,Female,58.0,Spor,Suluk,2,249,10,Card,EMP_21,Mobile,448.2
ORD502000,2026-06-24,Wednesday,11:45,Eskişehir,Odunpazarı,CUST10077,New,Male,49.0,Ev,Masa Lambası,1,899,5,PayPal,EMP_04,Web,854.05
ORD502001,2026-06-22,Monday,20:35,Ankara,Yenimahalle,CUST10113,New,Male,58.0,Spor,Suluk,1,249,5,Bank Transfer,EMP_06,Web,236.55
ORD502002,2026-06-14,Sunday,16:00,Bursa,Nilüfer,CUST10637,New,Male,28.0,Elektronik,Kablosuz Mouse,1,499,0,Bank Transfer,EMP_02,Mobile,499.0
ORD502003,2026-06-30,Tuesday,14:55,Antalya,Muratpaşa,CUST10593,Returning,Female,59.0,Kozmetik,Serum,1,899,0,Bank Transfer,EMP_22,Web,899.0
ORD502004,2026-06-29,Monday,20:00,Konya,Selçuklu,CUST11669,Returning,Male,27.0,Ev,Saklama Kabı,1,299,0,Bank Transfer,EMP_05,Mobile,299.0
ORD502005,2026-06-26,Friday,13:15,Gaziantep,Şehitkamil,CUST10259,New,Female,38.0,Elektronik,Powerbank,1,899,5,Card,EMP_01,Mobile,854.05
ORD502006,2026-06-30,Tuesday,09:20,İstanbul,Kadıköy,CUST10884,New,Female,27.0,Elektronik,Akıllı Saat,3,3499,5,PayPal,EMP_30,Web,9972.15
ORD502007,2026-06-10,Wednesday,11:50,Ankara,Çankaya,CUST11877,Returning,Female,25.0,Elektronik,Laptop Standı,3,999,0,Bank Transfer,EMP_02,Web,2997.0
ORD502008,2026-06-05,Friday,20:45,İstanbul,Bakırköy,CUST10429,New,Male,44.0,Kitap,Roman,1,299,0,Wallet,EMP_29,Mobile,299.0
ORD502009,2026-06-12,Friday,19:45,Eskişehir,Odunpazarı,CUST11774,New,Male,64.0,Ofis,Defter,1,179,0,Bank Transfer,EMP_20,Web,179.0
ORD502010,2026-06-06,Saturday,16:10,Kocaeli,İzmit,CUST11918,Returning,Female,56.0,Ev,Blender,1,2199,5,Card,EMP_29,Mobile,2089.05
ORD502011,2026-06-21,Sunday,20:00,İzmir,Karşıyaka,CUST11619,Returning,Male,49.0,Kitap,Kişisel Gelişim,2,349,0,PayPal,EMP_17,Mobile,698.0
ORD502012,2026-06-21,Sunday,16:50,Ankara,Çankaya,CUST10599,New,Female,20.0,Elektronik,Kablosuz Mouse,2,499,0,Bank Transfer,EMP_11,Mobile,998.0
ORD502013,2026-06-30,Tuesday,13:35,Kocaeli,İzmit,CUST10850,Returning,Female,57.0,Elektronik,Kablosuz Mouse,3,499,15,Wallet,EMP_02,Mobile,1272.45
ORD502014,2026-06-26,Friday,18:30,İzmir,Karşıyaka,CUST11233,Returning,Female,32.0,Ev,French Press,2,649,0,Unknown,EMP_22,Mobile,1298.0
ORD502015,2026-06-21,Sunday,17:00,İstanbul,Kadıköy,CUST11641,Returning,Female,22.0,Spor,Yoga Matı,1,699,5,Wallet,EMP_17,Web,664.05
ORD502016,2026-06-14,Sunday,20:20,Adana,Seyhan,CUST11577,Returning,Male,57.0,Kitap,Kişisel Gelişim,2,349,0,Card,EMP_10,Web,698.0
ORD502017,2026-06-22,Monday,19:30,İstanbul,Bakırköy,CUST10198,Returning,Female,55.0,Kitap,Veri Analizi 101,1,549,15,PayPal,EMP_02,Mobile,466.65
ORD502018,2026-06-23,Tuesday,16:05,İstanbul,Kadıköy,CUST10680,New,Male,35.0,Kozmetik,Yüz Temizleyici,1,429,5,Bank Transfer,EMP_23,Web,407.55
ORD502019,2026-06-20,Saturday,10:00,Gaziantep,Şehitkamil,CUST11470,New,Female,19.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_30,Mobile,1299.0
ORD502020,2026-06-13,Saturday,20:45,Ankara,Çankaya,CUST11036,Returning,Female,25.0,Elektronik,Akıllı Saat,2,3499,0,Wallet,EMP_21,Web,6998.0
ORD502021,2026-06-22,Monday,21:10,İzmir,Karşıyaka,CUST11949,Returning,Female,59.0,Elektronik,Kablosuz Mouse,1,499,0,Card,EMP_06,Web,499.0
ORD502022,2026-06-25,Thursday,20:35,İstanbul,Bakırköy,CUST10913,New,Male,53.0,Ofis,Defter,3,179,0,PayPal,EMP_16,Mobile,537.0
ORD502023,2026-06-20,Saturday,12:50,İstanbul,Kadıköy,CUST11414,Returning,Female,34.0,Kitap,Veri Analizi 101,2,549,0,Bank Transfer,EMP_17,Mobile,1098.0
ORD502024,2026-06-26,Friday,21:50,İzmir,Bornova,CUST11632,Returning,Male,61.0,Spor,Yoga Matı,3,699,5,PayPal,EMP_17,Web,1992.15
ORD502025,2026-06-27,Saturday,15:20,Konya,Selçuklu,CUST10157,New,Male,47.0,Kozmetik,Yüz Temizleyici,4,429,10,PayPal,EMP_07,Mobile,1544.4
ORD502026,2026-06-11,Thursday,16:10,İstanbul,Kadıköy,CUST10415,New,Female,18.0,Ofis,Monitör Yükseltici,1,1199,10,PayPal,EMP_25,Mobile,1079.1
ORD502027,2026-06-28,Sunday,12:45,Konya,Selçuklu,CUST10893,Returning,Male,47.0,Spor,Suluk,3,249,15,Bank Transfer,EMP_16,Web,634.95
ORD502028,2026-06-25,Thursday,09:55,İstanbul,Kadıköy,CUST11626,New,Female,30.0,Kitap,Bilim,1,429,10,Wallet,EMP_04,Mobile,386.1
ORD502029,2026-06-16,Tuesday,10:10,Adana,Seyhan,CUST10014,New,Male,42.0,Ofis,Masa Düzenleyici,1,399,5,Bank Transfer,EMP_17,Web,379.05
